skel,smi,chembl,pAct_exact,pAct_any,pred
JPGJCCYGDDUOEQ,Cc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)n1,CHEMBL2408507,5.481486060122113,5.481486060122113,0.45661652
BKASYHVUNYISDE,CC(=O)c1csc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)c1,,5.479254528480518,5.479254528480518,0.024401246
DOMDIHZBLZGSRN,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3ccnc(N4CCNCC4)c3)cc21,,5.479254528480518,5.479254528480518,0.092748374
SOLUFTUAJPZLAS,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3cccc(B(O)O)c3)cc21,,5.479254528480518,5.479254528480518,0.08144974
ZEQRUGWYEVMBJE,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,,5.47755576649368,5.47755576649368,0.0018860212
ANFPGPMXSKWREJ,C[C@H](NC(=O)c1cccc(-c2ccc(NS(C)(=O)=O)nc2)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,4.682310710739918,4.682310710739918,0.9791174
PDDYRPIWPJYVCR,Clc1ccc(Cl)c(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)c1,CHEMBL2397807,5.475993554442628,5.475993554442628,0.9882814
CZOUTEDNZRYTGU,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,CHEMBL429057,5.468521082957745,5.468521082957745,0.49793112
GDQXJQSQYMMKRA,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,CHEMBL573578CHEMBL2069955,5.113509274827518,5.113509274827518,0.1788012
BCZUAADEACICHN,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,,5.468521082957745,5.0,0.9300112
LZYVRKCGRKKISI,CCOC(=O)CCCCC(=O)c1[nH]c(=O)[nH]c1CSc1nnc2c3ccccc3n(C(C)C)c2n1,,5.461175011062096,5.461175011062096,0.9260715
PQPWYXDCTKSNHG,O=C(Nc1ncc(Cc2ccc(Cl)cc2Cl)s1)c1cccs1,CHEMBL476303,5.459170185888921,5.459170185888921,0.9934655
OPRMTHPWLRWOPL,Cc1cc(Nc2ncc(C)c(N3CC(CC#N)(N4CCCC4)C3)n2)sn1,,5.4470885497834916,5.4470885497834916,0.005235977
DXOYCYZZJKPEAW,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(OC)cc(-c2cnc3cnccn23)c1,,5.432268037451931,5.432268037451931,0.99972254
GIWXRKISGPTVIE,Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(-c4ccc5c(N)n[nH]c5c4)cc3)CC2)cc1,,4.960463670573408,4.960463670573408,0.3295959
JBOXXVXBHZWJPW,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3ccncc3)cc21,,5.429223631205252,5.429223631205252,0.08815832
ABEPMRCYYVXRII,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3ccc(CN4CCNCC4)s3)cc21,,5.429223631205252,5.429223631205252,0.25357535
AECBYJXTYNGOCS,CCN(CC)C(=O)c1cncc(-c2cccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)c2)c1,,4.897923044706484,4.897923044706484,0.99964464
XUUFFPIEAZAIQW,C[C@H](NC(=O)c1ccc(-c2ccc(NS(C)(=O)=O)nc2)cc1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,5.212917784524241,5.212917784524241,0.91997814
SQUMGCBLKYHKTJ,Cc1cn(-c2cc(NC(=O)c3cccc(Nc4nc(-c5cccnc5)cs4)c3)cc(C(F)(F)F)c2)cn1,CHEMBL1760374,5.422508200162775,5.422508200162775,0.9982299
OXQTXNVWTNDAQF,N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,CHEMBL3582427,5.42021640338319,5.42021640338319,0.0009980567
XQSYZRLTPFPORF,CCc1nnc(NC(=O)CCc2nc(C3=CCN(C)CC3)no2)s1,,5.419075024324381,5.419075024324381,0.6304254
JFNUZJIZKKZGML,COc1ccc2oc(C(=O)NCC(c3ccco3)N(C)C)c(C)c2c1,,5.417368560510363,5.417368560510363,0.28219992
LZDLAOSZVOKASQ,CCN1CCN(Cc2ccc(NC(=O)Cc3ccc(Oc4ccncc4)cc3)cc2C(F)(F)F)CC1,CHEMBL3805114,5.411168274405793,5.411168274405793,0.98625237
NXSBYCJFGXRRHJ,CN(CCc1ccccc1)C(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)C3CCN(C(=O)c4ccccc4)CC3)cc2)cc1,,5.408267761048164,5.408267761048164,0.007207665
PJLIGIDYAMBFQH,CC(OC(=O)c1ccccc1NCCO)C(=O)Nc1ccnn1C(C)C,,5.400662867007511,5.400662867007511,0.39974055
DGXWTUANDHNVEV,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,CHEMBL13462,5.096910013008056,5.096910013008056,0.00028478634
QAMUWRFOZKONDU,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)ccnc3C)s2)cc(N2CCN(CCO)CC2)n1,,7.110924374808178,7.110924374808178,0.99965966
KVZSUHAUFQKYMR,CCCCCCNc1ccc(Cl)c(Br)c1,,5.3979400086720375,5.3979400086720375,0.93090373
LIPBUDUJYLHQGE,O=C(CS(=O)(=O)c1ccc(Cl)cc1)NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F,CHEMBL481969,5.3979400086720375,5.3979400086720375,0.11635922
ATBAETXFFCOZOY,NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Br)cc32)N1,,5.3979400086720375,5.3979400086720375,0.050771818
SYDZQFBYAXVHLX,CC12CCC(=O)N1C(C(=O)Nc1nnc(SCc3ccccc3F)s1)CS2,,5.389126999619949,5.389126999619949,0.77827394
DRONEGLCUJHAAQ,COc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL2375890,5.384576047114056,5.384576047114056,0.8893835
ZLMOFTDQPUCLRN,Cc1cccc2[nH]c(-c3nc(C(C)(C)C)n4ccnc(N)c34)cc12,,5.3810110796350665,5.3810110796350665,0.68886757
MOXZUADWANUAFS,CS(=O)(=O)Nc1cccc(-c2ccc3c(c2)CNc2cc(OC(F)(F)F)ccc2O3)c1,,5.379239510005794,5.379239510005794,0.065974645
FDNSNCRCIGQXEP,Nc1cc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)ccn1,,5.379239510005794,5.379239510005794,0.1824625
MDFLPBJIVHTGAZ,NS(=O)(=O)c1cccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)c1,,5.379239510005794,5.379239510005794,0.22128098
YCSSTZUSMVEPLY,CC[C@]12c3[nH]c4ccc(OC)cc4c3CCN1C(=O)C(CC(=O)NCC13CC4CC(CC(C4)C1)C3)C[C@@H]2C(=O)N1CCN(C(=O)c2ccco2)CC1,,5.377268034835281,5.377268034835281,5.717189e-05
DNUYXQOCPGQTOJ,CN(C)CCNC(=O)c1cncc(-c2ccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)cc2)c1,,5.014633679469924,5.014633679469924,0.999027
AYDZFCTWPHMERG,CN(C)c1ccc(C(=O)N2CCN(C(=O)c3ccc(-c4cccc5[nH]nc(N)c45)cc3)CC2)cc1,,4.716877444620145,4.716877444620145,0.1025536
OJNWQMCXVOMOKJ,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)NCCN1CCOCC1,CHEMBL2408506,5.3655227298392685,5.3655227298392685,0.12430178
IJQMRHBSIUVLAT,Cc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4cc(F)ccc4F)oc3c2)n1,CHEMBL2408508,5.3655227298392685,5.3655227298392685,0.5931603
VVJRFAWDTMHSLA,NC(=O)Cn1cc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc2n1,CHEMBL1258928,,,0.5022657
HICMTJPLOPENMK,C[C@H](NC(=O)c1cccc(-c2ccc(N)nc2)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,4.708913754365715,4.708913754365715,0.99588364
IWFQALWXNDBTPE,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4ccc(F)c(F)c4)cc3)ncn2)cc1,CHEMBL3618127,5.356547323513812,5.356547323513812,0.008821998
INECKCAGMBSWRT,Cc1c(F)cncc1-c1cc2cnc(NC(=O)C3CC3)cc2n(C)c1=O,,7.2856087442515225,9.214670164989233,0.9999994
OPRIDHBLYKKFCM,FC(F)(F)Oc1ccc(Nc2cc(NCCCN3CCOCC3)ncn2)cc1,CHEMBL1258471,,,0.9409492
DJEZIBONJIOBIS,C[C@H](NC(=O)c1cccc(-c2ccc(NC(=O)C(C)(C)C)nc2)c1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,4.480746189900663,4.480746189900663,0.9951787
DWLVUAOJOFAURW,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL1630111,5.346787486224656,5.346787486224656,0.19085002
OWGUHYJAQKOTEZ,CN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cnc5ccccc5c3)CC4)cc(C(F)(F)F)c2)CC1,,5.346787486224656,5.346787486224656,0.019772438
ZJQUMHITCXEISP,O=S(=O)(c1ccc(F)cc1)N1CCN(c2nc(N3CCOCC3)ncc2Br)CC1,CHEMBL3946930,5.3448615651886175,5.3448615651886175,0.00021830012
GEWUPJKPGVHQTR,CC(C)(C)C(=O)Nc1ccc(-c2cccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)c2)cn1,,4.583299859552458,4.583299859552458,0.9997873
WUDIJJCBLDDHBD,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3cnn(C4COC4)c3)cc21,,5.329197715739056,5.329197715739056,0.07619524
KTJCMCBSYXFPMI,CN1CCN(c2cc(-c3ccc4c(c3)C(=O)Nc3cc(OC(F)(F)F)ccc3O4)ccn2)CC1,,5.329197715739056,5.329197715739056,0.4273885
UCHNQEQKODENSH,O=C1Nc2cc(OC(F)(F)F)ccc2Nc2ccc(-c3cccc(C(=O)N4CCNCC4)c3)cc21,,5.329197715739056,5.329197715739056,0.06234452
XLWBYBHVAIJINB,CC(C)(CO)n1cc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)cn1,,5.329197715739056,5.329197715739056,0.110973574
OHWUPSZMHRLUMQ,COc1cc(-c2nn(CCN3CCN(C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,CHEMBL3823451,5.328827157284917,5.328827157284917,0.12720966
QRGISIMVAZWDHL,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccc(OC(F)(F)Cl)cc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,,5.324221658325915,5.324221658325915,0.9994623
MOSKATHMXWSZTQ,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,CHEMBL466397,5.323397830417981,5.323397830417981,0.33625686
NUUVDLXJSUQIGF,COc1cccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)c1,CHEMBL2397815,5.323306390375134,5.323306390375134,0.99170834
ZUEZJFKUYRXIFH,CCCCSCc1[nH]c(=O)[nH]c1C(=O)CCCCC(=O)OCC,,5.322758154053346,5.322758154053346,0.86366403
CSXUIGRDFNAIAL,Cn1ccc2cc(-c3nc(C(C)(C)C)n4ccnc(N)c34)ccc21,,5.319664486585437,5.319664486585437,0.014419933
FVIKFBIXNDQJFF,CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,CHEMBL312214,5.318758762624412,5.318758762624412,0.9948266
LXDGODGPGGAZSS,COc1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)ccc2c1,CHEMBL2070046,5.313274378925458,5.313274378925458,0.7156378
OEPYYTCOZCQKGP,Nc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,CHEMBL113302,5.16035384128749,5.16035384128749,0.4352703
QAQXTNHOYJTPGB,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,CHEMBL1630110,5.309803919971486,5.309803919971486,0.005337539
IBUAKKIEDFKTKJ,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL1630113,5.309803919971486,5.309803919971486,0.012066915
MYZLOAXXVDGNMQ,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,CHEMBL293803,5.232352939978615,5.232352939978615,0.0001321561
NREXZVOJRVRMAI,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,CHEMBL1630115,5.309803919971486,5.309803919971486,0.004157154
OBXCVSNLDISGTK,Fc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,CHEMBL1836681,5.308034897232639,5.308034897232639,0.63237244
BWCCBKUPFRNBAM,C[C@H](NC(=O)c1cc(-c2cnn(C3CCOCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL2071457,5.30189945437661,5.30189945437661,0.9914057
FBCDEUVWKYLRJV,C[C@H](NC(=O)c1ccc(-c2cncc(C(=O)NC3CC3)c2)cc1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,5.164848307998772,5.164848307998772,0.998533
KULCILVQAXSMEP,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1-c1cccc(-c2cnc3cnccn23)c1,,5.301725423325633,5.301725423325633,0.9881787
GCEFTTIUEIKKPW,Cc1ccc(N2NC(=O)C(=Cc3ccc(-c4ccc(C)c(Cl)c4)o3)C2=O)cc1C,CHEMBL206575,5.301029995663981,5.301029995663981,0.24791451
QHDVYRNIALOKHH,Cc1ccc(Cl)cc1Nc1nccc(-c2cccnc2)n1,,,5.301029995663981,0.3488813
WXZFHBYLFDGWMH,O=[N+]([O-])c1ccc(Oc2ncnc3[nH]ccc23)cc1,,,5.301029995663981,0.021373305
ABCPZYVVQDYZBQ,O=C(Nc1ccc(N2CCOCC2)cc1)c1cc2cnc3[nH]ccc3c2s1,,,5.301029995663981,0.4596719
NKDPDQIKOPDRTB,O=C(Cc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ncnc3[nH]ccc23)cc1,,,5.301029995663981,0.50058275
JCCCWWPUJQITMY,Cc1cc(N(C)C(=O)c2cccc(C(F)(F)F)c2)ccc1NC(=O)c1cc2cnc3[nH]ccc3c2s1,,,5.301029995663981,0.65273744
SCKQRMLJVAOJJT,Cc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1NC(=O)c1cc2cnc3[nH]ccc3c2s1,,6.812479279163537,6.056754637413759,0.8912562
CMUVKIXSPPYCBV,Cc1ccc(N(C)C(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(N)nc2N(C)C1=O,,,5.301029995663981,0.12373748
WKENBZRMFRFVRD,CCCCCCN(CCCCCC)C(=O)[C@@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(C)C,CHEMBL421929;CHEMBL137706,5.261439372640169,5.261439372640169,0.0038121573
SEZNYMUPQATMFM,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,CHEMBL309075,5.301029995663981,5.301029995663981,0.0004728585
NVBQMVSXZLXEBB,NC(=O)c1cccc(Oc2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,CHEMBL1258582,,,0.45239764
BKOYUSKBPMSUBK,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,CHEMBL2312185,,5.301029995663981,0.2848536
VYFIDSAYCONWQP,Cc1ccc(NC(=O)N2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL185834,5.299988937677887,5.299988937677887,0.9214828
LBBWEMZHJDSYTR,O=C(c1ccc(-c2cccs2)cc1)N1CCN(C(=O)c2cccc(F)c2)CC1,CHEMBL3613504,5.296708621881339,5.296708621881339,0.1992534
JMOGGVIWCLTQHU,Cc1c(C(=O)NCC(c2ccco2)N(C)C)oc2c(Cl)cccc12,,5.295334814545471,5.295334814545471,0.29153225
HPWXXIQQCNGKLV,CCOC(=O)N1CCC(NC(=O)CCc2nc(C3=CCN(C)CC3)no2)CC1,,5.292004253577071,5.292004253577071,0.0007585743
RKTLCRIAGOMGHI,CCc1ccc(C(=O)Nc2ccccc2)cc1-c1cccc(-c2cnc3cnccn23)c1,,5.29073003902417,5.29073003902417,0.57739115
NGPGNZOMBBGPNW,COc1ccc(CCNc2cc(=O)[nH]c(N)n2)cc1,,5.288024145648245,5.288024145648245,0.00020566591
QSGGLLCPVRJDDE,OC1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,CHEMBL3582442,5.2839966563652006,5.2839966563652006,0.13276954
JXSFGZPUWDXKPG,Nc1n[nH]c2cccc(C#Cc3cccc(NC(=O)c4cc(F)cc(C(F)(F)F)c4)c3)c12,,6.02091881527932,6.02091881527932,0.91138726
JUZVLELTCCUPPD,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1ncc(-c2cccnc2)cn1,CHEMBL475820,5.275724130399211,5.275724130399211,0.044692423
HRIQVCCRXNQUAH,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,CHEMBL1630109,5.275724130399211,5.275724130399211,0.00584947
WLNKURYLSFZCLZ,CC(Nc1nc(-c2cccc(N(C)C)c2)cnc1N)c1ccccc1,,5.275724130399211,5.275724130399211,0.3559131
AHLNGYPZYMUEFB,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,CHEMBL307026,5.275724130399211,5.275724130399211,0.48911878
SHBSRUXQJVPEKZ,Cc1ccc(N(C)C(=O)OC(C)(C)C)c(F)c1-c1cnc2nc(NC(=O)C3C[C@@H]3F)sc2c1,,5.274823698580863,5.274823698580863,0.9479991
ONJJLZDBTFTLIM,Cc1ccc(N(C)C(=O)OC(C)(C)C)c(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,,5.274823698580863,5.274823698580863,0.9946201
TWNCKQAEKATYMQ,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(F)cc(-c2cnc3cnccn23)c1,,5.272052290455203,5.272052290455203,0.99401194
HATRFZDDHZBDNG,COCCN=NNc1cccc(Nc2cc(-c3cccnc3)ncn2)c1,CHEMBL2376499,5.270025714300444,5.270025714300444,0.13484824
PIRGZTMWOUNBGL,COc1cc2ncc(C#N)c(Nc3ccc(Br)cc3Br)c2cc1OC,,5.265200170411153,5.265200170411153,0.9671572
MQULVMDBNSSIMR,COc1ccc(-c2nn(CC3CCNCC3)c3ncnc(N)c23)cc1C,CHEMBL2030558CHEMBL2069945,5.2231535913047,5.2231535913047,0.00715784
RCKUTXYPADMBLF,CCc1ccc(C(=O)Nc2cc(-n3cnc(C)c3)cc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1760375,5.258848401148215,5.258848401148215,0.9986999
DQMWXSDKRCVCRI,O=C(Cc1ccc(NC(=O)C2CCN(C(=O)C3CCCCC3)CC2)cc1)Nc1ccc(C(=O)N2CCOCC2)cc1,,5.258848401148215,5.258848401148215,0.010983005
NOOJZWMVYKXTHJ,COC(=O)Nc1csc2c1NC(=O)CCCC2,,5.256411849840096,5.256411849840096,0.028817318
MVVWNXKODNGJOT,COC(=O)c1cc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc2s1,CHEMBL1257309,,,0.6890606
UNWYGJWQCPQFQS,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,CHEMBL3355482,5.251811972993799,5.251811972993799,0.009444432
HTLGYDDHGAGGEE,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(C#N)cc(-c2cnc3cnccn23)c1,,5.2489519651798116,5.2489519651798116,0.9984164
KBIDIMZFSLGVMV,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,CHEMBL554084,5.2441251443275085,5.2441251443275085,0.89994764
UWHHTYMMCWPLTA,CN(C)c1ccc(C(=O)NCCNC(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1,,4.677598594623468,4.677598594623468,0.10749627
MUSOBRSVNPAEKU,CCOC(=O)CCCCC(=O)c1[nH]c(=O)[nH]c1C[n+]1ccc(C)cc1,,5.239050048589102,5.239050048589102,0.8524697
QJUVQZGMQMNGNZ,Cc1ccncc1-c1ccc2nc(NC(=O)c3ccccc3)sc2c1,,5.238523220455298,5.238523220455298,0.9382092
IRJUOLZMONEIKV,C[C@@H]1COC2NC=NC=C2c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc3nc(C(F)F)n1c23,,9.366531544420413,9.366531544420413,0.9995023
IFVGNYDOUDEVPK,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OCC(C)C)CC2)n1,,9.356547323513812,9.356547323513812,0.9784016
YCCMDKLTSKSVRQ,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C3CCN(c4ncc(C(=O)Nc5ccc(OC(F)(F)Cl)cc5)cc4-c4ccn[nH]4)CC3)CC2)n1,,,,0.99887496
RMVSGWFTFSXFIS,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)N4CCNCC4)cc3)nc12,CHEMBL3237850,5.236572006437063,5.236572006437063,0.00036393513
KGEIWNCNCCZYPE,Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(-c4cccc5[nH]nc(N)c45)cc3)CC2)cc1,,4.490408402132516,4.490408402132516,0.14634547
KXCSZOHSWMSVBA,O=C1Nc2cc(C(F)(F)F)ccc2Oc2ccc(-c3ccnc(N4CCOCC4)c3)cc21,,5.229221603830852,5.229221603830852,0.09299855
QZCILLNIARLUIC,CCOc1ccc(S(=O)(=O)N2CCCNCC2)cc1-c1nnc2c(n1)c(C)nn2C,CHEMBL3261392,5.229147988357856,5.229147988357856,0.00022910922
CJUMHULYGOVTNU,Cc1nn(C)c2nnc(Nc3ccc(S(=O)(=O)N4CCCNCC4)cc3)nc12,CHEMBL3237852,5.229147988357856,5.229147988357856,0.00043384315
YTEAKYDIQLKHMB,COc1ccc(-c2ccccc2-c2cc(OC)cc(OC)c2)cc1,CHEMBL379687,5.221848749616356,5.221848749616356,0.021161994
YPSSCICDVDOEAI,COC(=O)c1ccc(Cl)cc1N,,5.221848749616356,5.221848749616356,0.009642573
NVVASLWKXTZLJN,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,CHEMBL1630112,5.221848749616356,5.221848749616356,0.15264273
DADWEVVVYODCCE,CN1CCN(Cc2cc(Cl)cc(C(=O)Nc3ccc(Cl)c(Cl)c3)c2O)CC1,,5.221848749616356,5.221848749616356,0.98581725
LMEHLYMBFPXQPB,CN(Cc1c(F)cccc1Cl)C(=O)CNC(=O)c1ccc2c(c1)OCO2,,5.218891164270533,5.218891164270533,0.06686007
YZOZEZFNWLULHX,Cn1cc(-c2cnc3ccc(NC(=O)NC(C)(C)C)nc3c2)cn1,CHEMBL3318027,5.218244625347531,5.218244625347531,0.3378501
FPITYFUREIBHFN,O=C(c1ccc(-c2cc(Nc3cccc(F)c3)ncn2)cc1)N1CCN(C(=O)c2ccccc2Cl)CC1,,5.217527375833714,5.217527375833714,0.09981973
XNBIQVTWZIVWTO,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4c(F)cccc4Cl)cc3)ncn2)cc1,CHEMBL3618128,5.207608310501746,5.207608310501746,0.046005204
YIPPHGKJWRCYPT,Nc1n[nH]c2cc(-c3ccc(C(=O)N4CCN(C(=O)c5ccc(Br)cc5)CC4)cc3)ccc12,,4.849124836602812,4.849124836602812,0.5211196
MZPILEJBIWMIFA,CC(C)(C)c1nc(-c2cnc3ccccc3c2)c2c(N)nccn12,,5.197226274708024,5.197226274708024,0.8319038
KYQAMWKZYANUDF,COc1c(F)ccc(-c2cnc3nc2NCCCNS(=O)(=O)c2cccc(c2)N3)c1F,,,,0.00048998697
SAYVSSKWXCLDOG,Cc1oc2nc(SCCCC(=O)NCCO)nc(N)c2c1C,,5.189565844077327,5.189565844077327,0.66103137
LEWXUAJBYVYJAK,CS(=O)(=O)Nc1ccc(-c2cccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)c2)cn1,,4.98999181884542,4.98999181884542,0.99552685
YHDRIMGFOUQKSB,O=C(Cc1ccc(NC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1)Nc1ccc(C(=O)N2CCOCC2)cc1,,5.1882239783970965,5.1882239783970965,0.024577307
QLPWFQPHRAFDGC,Cc1cnc(Nc2cnn(C)c2)nc1N1CC2CCCC(C1)N2CCC#N,,5.1842230797016375,5.1842230797016375,0.1726126
TZLKOUAVANOBNI,O=C(NCCN1CCOCC1)c1cccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2N3)c1,,5.179207618911796,5.179207618911796,0.048788223
WGKUHYGTLLDVOY,COc1ccc(CC(=O)Oc2ccc(C)cc2Br)cc1OC,,5.163232952605795,5.163232952605795,0.6019638
IXUWOLFYEANLOF,CSc1ccccc1OCc1cc(C(=O)N2CCNC(=O)C2)no1,,5.162348442153608,5.162348442153608,0.015506945
LVIKHBLLLLIECW,Cn1ccc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc21,CHEMBL1257782,,,0.937382
SJUUMHUCSXKYHI,CCC(C)(C)n1nnnc1C(c1cccnc1)N1CCCc2ccccc21,,5.161213855053405,5.161213855053405,0.036557306
WYZOMYWEQQWFAG,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,CHEMBL1630116,5.161150909262744,5.161150909262744,0.016387269
