skel,smi,chembl,pAct_exact,pAct_any,pred
RSDVZDDVUWWYLP,Cc1nc2cc(-c3ncc(C(=O)Nc4cc(-c5noc([C@H]6C[C@@H]6F)n5)ccc4C)o3)ccc2[nH]1,,,7.0,0.97827065
PCVNYPHGEDZYEB,Cc1cc(F)c(C(=O)Nc2ccc(OC3CC3)cn2)cc1NC(=O)c1cnc(NC(=O)C2CCOC2)s1,,,7.0,0.9698573
OQSNERWZNHNJNP,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)NCCO3)o1,,,7.0,0.85330015
SBUZQRXEHCCUIW,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)C=CC(=O)C3)o1,,,7.0,0.9547617
BQPCOFNVPFRVST,Cc1cc(F)c(C(=O)N[C@H]2CCOC2)cc1NC(=O)c1cnc(NC(=O)N2CCC2)s1,,,7.0,0.9661459
BJDORUIOUHKGJU,Cc1ncc(C(=O)Nc2cc(C(=O)N[C@@H]3CC3c3ccccc3Cl)c(F)cc2C)s1,,,7.0,0.9865759
XMHAWOGPCYSAKX,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cccc3cn[nH]c23)o1,,,7.0,0.9288725
MLTXVZGMXXLEJH,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)OCCN3)o1,,,7.0,0.82563996
GTFKROHPYDDIJK,Cc1cc(F)c(C(=O)NCC2(F)CCC2)cc1NC(=O)c1cnc(NC(=O)N2CCC2)s1,,,7.0,0.98504686
LHAADSOBFUWWNK,CC1=NCc2ccc(-c3ncc(C(=O)Nc4cc(-c5noc([C@H]6C[C@@H]6F)n5)ccc4C)o3)cc21,,,7.0,0.92775166
OMHOCMHFDPRHLS,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cnc3c(c2)C=CC3)o1,,,7.0,0.9331384
FZOFFGZILOACKG,Cc1cc(F)c(C(=O)NCC2(F)CC2)cc1NC(=O)c1cnc(NC(=O)N2CCC2)s1,,,7.0,0.9874423
GFMZLHBWEWUTOX,Cc1cc(F)c(C(=O)Nc2ccc3c(n2)COCC3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.5606159
YGGNDKQJSLVTEO,Cc1cc(F)c(C(=O)Nc2ccc(C(C)(C)O)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9343684
UOALJWPAQTWJKW,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3[nH]c4c(c3c2)CCNC4)o1,,,7.0,0.32106388
GQMKRQOGGHWUFB,COC(=O)N1CC(c2nc(-c3ccc(C)c(NC(=O)c4cnc(-c5ccc6c(c5)NC(=O)C6)o4)c3)no2)C1,,,7.0,0.5121798
UTUMUYXDDOPGSV,Cc1ccc(-c2nc([C@H]3C[C@@H]3C)co2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.55545664
DJJSITBWGZHBGI,Cc1cc(F)c(C(=O)Nc2ccc3c(n2)CCOC3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.4434288
YHHAGCPSPQTZGV,Cc1ccc(-c2nc([C@H]3C[C@@H]3C)c[nH]2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.7712104
BBWOEARFSNQHLC,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(cnn3CC(C)(C)O)c2)o1,,,7.0,0.94134665
UYVCNKFVCDCTLG,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3nn(CC(C)(C)O)cc3c2)o1,,,7.0,0.8825693
APVAHKWDJYTIBB,COC(=O)Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(OC4CC4)cn3)c(F)cc2C)s1,,,7.0,0.99368435
RNFRCJCYCNWMLE,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2cccc3[nH]ncc23)o1,,,7.0,0.92798483
UUFLGGIQSYDNKR,Cc1cc(F)c(C(=O)Nc2cc3c(cn2)COC3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.035707053
OYNAQNHVBSPQLR,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc(-c2ccc3c(c2)OCC(=O)N3)o1,,,7.0,0.3858731
DZZUUHWIUZVYMA,Cc1cc(F)c(C(=O)Nc2ccc(C(C)(O)C(F)(F)F)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.8961084
ANJGERPXJGJTES,Cc1cc(F)c(C(=O)NC2CN(C(=O)C3CC3)C2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.951321
IJMRQTKGVUQBNT,Cc1ccc(-c2cnc(OC(F)F)nc2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.98651344
FUNOSYYQUACKLR,Cc1ncc(-c2ncc(C(C)C)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,,7.0,0.9957207
WIKJLHPOZVIWIC,Cc1cc(F)c(C(=O)Nc2ccc3c(n2)COC3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.25589958
DKYBIIGMMMFSMV,Cc1ccc(-c2nc3n(n2)CCN(C(=O)OC(C)(C)C)C3)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.25609007
XVKDDBMKYXIFKR,Cc1ccc(-c2ccc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.89508253
ATGMCUQYSODJHJ,Cc1ccc(-c2ncc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.7641936
HYWZTMVRFVSHTL,Cc1cc(F)c(C(=O)NCC(F)(F)F)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9539271
HMWJDUTYYKLBAR,Cc1ncc(-c2ccc(OC(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,,7.0,0.99846053
HAPXJKZHARREBZ,Cc1cc(F)c(C(=O)Nc2ccc(O[C@H]3CCOC3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9835359
XCPFCOZSDLZHHO,Cc1cc(F)c(C(=O)Nc2ccc(S(C)(=O)=O)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.8644926
DCHUDMXXPKSSLG,Cc1ccc(-c2ncc3cccn3n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.9852482
CJVOUXIZYUGQKY,Cc1cc(F)c(C(=O)Nc2ccc(C3(C#N)CC3)nn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9956934
HNFUXNCUXXBYRW,Cc1ccc(-c2nc3cc(F)ccn3n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.9915815
JOVDRFAKGQUPDO,Cc1ccc(-c2ncc3c(ccn3C(F)F)n2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.9915953
YKQPWVDYLBZUOX,Cc1ccc(-c2ncc(OC(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.9921549
RHADORPRGSPGPI,Cc1cc(F)c(C(=O)Nc2ccc(C3(C#N)CC3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9938984
YLOSNKXFKVXGKT,Cc1ccc(-c2ncc(OC(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.9985245
GGADYYSFUURRRM,Cc1cc(F)c(C(=O)Nc2ccc(OC3CC3)cc2F)cc1NC(=O)c1cnc(N)s1,,,7.0,0.99654764
IABXQODAEJENOX,Cc1ncc(-c2ccc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.9730556
IUZBKEBNFFEAAH,Cc1ccc(-c2cnc(N3CC(O)(C(F)(F)F)C3)nc2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.9631256
IMKAEPKGQCMXEU,Cc1cc(F)c(C(=O)Nc2ccc(C3CC3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.96136546
GLKSBCCANNBDEP,Cc1cc(F)c(C(=O)Nc2ccc(OC3CC3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9940964
DZATVFRCZMEEDO,Cc1ccc(-c2ncc(C3CC3)cn2)cc1NC(=O)c1cnc(-c2ccc3c(c2)CC(=O)N3)o1,,,7.0,0.36487508
HJRRIIBBBLSPEB,Cc1ccc(-c2ncc(C(C)C)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.98891824
BSOFBQWPUMXBFT,Cc1ccc(-c2ccc(C3CC3)nc2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.9304691
HZBGSTXEYAHLSO,Cc1cc(F)c(C(=O)N[C@H]2C[C@@H](F)C2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9803569
MNMCOHVSFIHAII,Cc1ccc(-c2ccc(C3CC3)nn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.9467425
SSKFMZIPDHASJR,Cc1ccc(-c2cnc(C3CC3)nc2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.92129666
NQYZTQICKSFTBJ,Cc1ccc(-c2cnc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.7525633
DGADTNOBLMQQAK,Cc1ccc(-c2ncc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(C(F)F)C4)cc12,,,7.0,0.7912424
MHRCGHWXFLFVJB,CO[C@H]1C[C@@H](NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)C1,,,7.0,0.9878715
UIFOELPQWQVRPF,Cc1ccc(-c2cnc(C3CC3)nc2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,,7.0,0.91189027
PDMAZCNQCNRTMP,Cc1cc(F)c(C(=O)N[C@H]2C[C@@H](C#N)C2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.98513216
JHMRJDGGOZMPMT,Cc1ccc(-c2ccc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,,7.0,0.9044956
XFPSPYJXTHSPDK,Cc1ccc(-c2ncc(OC(F)(F)F)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.9978383
BXWCPFCNODUPJC,Cc1ccc(-c2ccc(C(C)C)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(COC4)C3)cc12,,,7.0,0.9694686
XQRASCFRVKNOBS,Cc1cc(F)c(C(=O)NC2CN(c3ncccn3)C2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.99044776
XIEIPKSBZPRSII,Cc1sc(-c2ncc(C3CC3)cn2)cc1NC(=O)c1cnn2ccc(N3CC4(C3)CC(O)(CC(F)F)C4)cc12,,,7.0,0.6115166
CWMYHOIXOHTVMD,Cc1cc(F)c(C(=O)Nc2ccc(OC3CCC3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.99330574
WJOAQTPDICTQSC,Cc1cc(F)c(C(=O)Nc2ccc(C3CC3)nn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9870279
MGUQSWMZCQPZRZ,COc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)nc1,,,7.0,0.9658305
LXHBDOMLLLRGPH,Cc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)nc1,,,7.0,0.98069257
NKTULAHMXAVGKB,Cc1cc(F)c(C(=O)Nc2ccccn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9743294
MQSAFJAAUDFRLT,Cc1cc(F)c(C(=O)Nc2ccn(C(C)(C)C)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9702166
JRIGNJVZPXXVRI,Cn1cc(-c2cc3c(N4CCN(c5ncc(Cc6ccccc6)cn5)CC4)ncnn3c2)cn1,,,9.0,0.9952297
AZZHGIGPMAOTAK,C[C@](N)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cn[nH]c5)cc34)CC2)nc1,,,9.0,0.71291244
NAAYHVVGNGGMCD,CCn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccccc6)cn5)CC4)ncnn3c2)cn1,,,9.0,0.9405101
MTJWFKJUOUUASD,C[C@](N)(c1ccccc1)c1cnc(N2CCN(c3ncnn4cc(-c5ccc(F)cc5)cc34)CC2)nc1,,,9.0,0.864169
NUGNCKGULUDHLA,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,,9.0,0.959681
LJWXLUKNBCRQTI,C[C@@](O)(c1cnc(N2CCN(c3ncnn4cc(-c5cn[nH]c5)cc34)CC2)nc1)c1ccc(F)cc1F,,,9.0,0.827338
LPTNWPJTCGLERD,Cn1cc(-c2cc3c(N4CCN(c5ncc(Sc6ccccc6F)c(N)n5)CC4)ncnn3c2)cn1,,,9.0,0.9919927
NFVYFQANSTVZCL,CCn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,,9.0,0.91629285
PILDQVSYXZMXJU,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(N)c6ccc(F)cc6F)cn5)CC4)ncnn3c2)cn1,,,9.0,0.9696013
KITBQERBRLWUEY,Cc1cc(F)c(C(=O)Nc2ccc(OC(C)C)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.97272635
ZCTYWMJYIMGCIF,Cc1cc(F)c(C(=O)Nc2ccc(OCC3CC3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.98001957
UXATYDWKHISMCU,Cc1cc(F)c(C(=O)Nc2ccn(CC(C)C)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.97367597
AGLIXNPFDWNNKU,Cc1cc(F)c(C(=O)Nc2ccn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.97404623
UJXFSTJIHBTVHD,Cc1cc(F)c(C(=O)Nc2ccn(CC(F)F)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9670081
SUVDALCONAKAQV,Cc1cc(F)c(C(=O)Nc2ccc(OC3(C)CC3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.99710554
GCCJQUTUHRABDT,Cc1cc(F)c(C(=O)Nc2ccn(C3CCOCC3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.94209754
FVAAAZBVRBMYPD,Cc1cc(F)c(C(=O)Nc2ccn([C@@H]3CCOC3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9490649
KDXFIVHUYAPYBJ,Cc1cc(F)c(C(=O)Nc2ccn(CCO)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.97857153
GEGZMCOHVYUYOF,Cc1cc(F)c(C(=O)Nc2ncc(C(C)C)s2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9710373
RFKUYYNGLNTOTI,Cc1cc(F)c(C(=O)Nc2nc3c(s2)COCC3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.83320266
NCKHENDJLZWHOW,Cc1cc(F)c(C(=O)Nc2ccn(C3CCC3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.979957
LAHOMURIZDDQSI,COCCn1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)n1,,,7.0,0.97296757
VHBXTAZDMVCSRI,Cc1cc(F)c(C(=O)Nc2cn[nH]c2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9650954
XLVRRSITGDDPAD,Cc1cc(F)c(C(=O)Nc2cc3n(n2)CCC3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.24502382
UCIJZKQMNZECFT,Cc1cc(F)c(C(=O)Nc2ccn(CC3CC3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9836625
ZDMRXAGEYJQUGI,Cc1cc(F)c(C(=O)Nc2ccn(CC(C)(C)O)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.83984005
HEEAWHGGFHELIT,Cc1cc(F)c(C(=O)Nc2ccc(OC3CC3)c(C)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9963911
MZDWXXCXWLQACH,Cc1nnc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)s1,,,7.0,0.97031456
MRTKPSYADXHRTI,Cc1cc(F)c(C(=O)Nc2cnn(C3CC3)c2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.4625646
DPUZREQGPAAFIM,Cc1cc(F)c(C(=O)Nc2ccn(C)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9841517
JHJNZNMEFIVGSV,Cc1cc(F)c(C(=O)Nc2ccn(C(C)C)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9822587
QRQVJVHLJCOZIJ,Cc1cnc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)s1,,,7.0,0.9771163
RCKSSMQZORJDCX,Cc1cc(F)c(C(=O)Nc2ccn(C3CC3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.97387755
RWTPUROGGRHHAE,COc1cc2ncnc(N3CCN(c4ncc(NCc5ccc6c(c5)OCO6)cn4)CC3)c2cc1OC,,,7.0,0.44659695
KOIXGTACDRYXOI,Cc1cc(F)c(C(=O)Nc2ccc(OC3CC3)cn2)cc1NC(=O)c1cncs1,,,7.0,0.9931471
QRKCJOAEVLOAOM,Cc1cc(F)c(C(=O)Nc2ccn(-c3ccccn3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9459963
JCEYGDKYHHUNRZ,Cc1cc(F)c(C(=O)Nc2cnn(C(C)C)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9809794
ITCQUTLMVJTDKJ,Cc1cc(F)c(C(=O)Nc2nc(C3CC3)cs2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9314613
JWRIGSJESAQGOG,Cc1cc(F)c(C(=O)NCCc2ccc(F)cc2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.8986544
VLDAXZNRNZROMR,Cc1cc(F)c(C(=O)NCCCN2CCOCC2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9468585
KPZIWFAXLPDUSA,Cc1cc(F)c(C(=O)Nc2cnn(C)c2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9714225
RTCJLCCMBLKMHJ,Cc1ncc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)s1,,,7.0,0.97717446
MFATYGCKMNIDPD,Cc1cc(F)c(C(=O)Nc2nnc(C3CC3)s2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9870651
IWAPDNMCPVITAL,Cc1cc(F)c(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.95986164
IEEWKEZZLSISBN,Cc1cc(F)c(C(=O)Nc2cc(C3CC3)[nH]n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.59449345
KQOQCJRNKPGMKX,Cc1cc(F)c(C(=O)Nc2ccn(-c3ccccc3)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.90949816
XUTGVGRILRUTML,Cc1cc(F)c(C(=O)Nc2ccc3c(c2)C(C)(C)C(=O)N3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.98763484
ZDFSOAJDYURWCH,Cc1cc(F)c(C(=O)Nc2ccc3c(c2)NC(=O)C3(C)C)cc1NC(=O)c1cnc(N)s1,,,7.0,0.90080494
ZPXICCVZHPADEQ,CO[C@H]1C[C@@H](n2ccc(NC(=O)c3cc(NC(=O)c4cnc(N)s4)c(C)cc3F)n2)C1,,,7.0,0.96620554
VMESBFSOVFPKAG,Cc1cc(F)c(C(=O)Nc2cc3n(n2)CCN(C)C3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.13011855
DSPUZVZWLAYGOX,CCn1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)n1,,,7.0,0.9836908
JFONIZQBHDFRFW,Cc1cc(F)c(C(=O)Nc2cc3n(n2)CCOC3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.061882474
OVXAKNSXXGLDOL,Cc1cc(F)c(C(=O)Nc2ccn(C(F)F)n2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.96898896
WZCGBVVLHGAHAC,Cc1cc(F)c(C(=O)Nc2cc(C3CC3)ccn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.91554475
PXMRGVWTBJTKRM,Cc1cc(F)c(C(=O)NCC2(F)CC2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9916293
HZQYMTUJMUSXIV,Cc1cc(F)c(C(=O)NCC2(F)CCC2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9881485
QTDXAPIRPMTWNF,COc1ccnc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)c1,,,7.0,0.95963156
LOCCAIPVJUIIJO,Cc1cc(F)c(C(=O)Nc2ccc3c(c2)C(F)(F)C(=O)N3)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9802287
PIAJZNZVDNSRMF,COC(c1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)nc1)C1CC1,,,7.0,0.98196113
DIKLGRNRTPQRQX,Nc1ncc(C(=O)Nc2cc(C(=O)NC3CC3)c(F)cc2Cl)s1,,,7.0,0.94663745
GTJKBCSNZZCNNH,Cc1cc(F)c(C(=O)Nc2ccc(OC3COC4(CC4)C3)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9984578
UTQFTOPXSMOFLI,Cc1cc(F)c(C(=O)Nc2ccc(COC(C)C)cn2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9719116
HLGGXCKKFKUUEE,Cc1cc(F)c(C(=O)N[C@H]2CCOC2)cc1NC(=O)c1cnc(N)s1,,,7.0,0.9794087
HLHYARDBEAFRGV,CCOCc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(C)cc2F)nc1,,,7.0,0.96790564
BKYHZSBSBVWZCK,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3cnc(C4CC4)cn3)c(F)cc2Cl)s1,,,7.0,0.2806137
GSLFEQRKGSLODX,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3cnc(C4CC4)nc3)c(F)cc2Cl)s1,,,7.0,0.9271239
VGFPGBIVDVHMIH,CC(C)Oc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(Cl)cc2F)nc1,,,7.0,0.9125942
VBPFJWDCVSNKPI,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(C(F)F)cn3)c(F)cc2Cl)s1,,,7.0,0.9096658
JOTSAAGSYKFXCY,COCc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(Cl)cc2F)nc1,,,7.0,0.9130893
SHBBHXVMCUGQSW,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(C4CC4)nn3)c(F)cc2Cl)s1,,,7.0,0.9605464
MQNNISRNIROGPK,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ncc(C4CC4)cn3)c(F)cc2Cl)s1,,,7.0,0.6297161
GLHDAAJHFVURSC,CCOc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(F)cc2F)nc1,,,7.0,0.9515881
QATDOEVAENKRRA,COc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(F)cc2F)nc1,,,7.0,0.9536535
FZIKDNMZJFUNEB,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(OCC(F)F)cn3)c(F)cc2F)s1,,,7.0,0.93952143
IOESEMVFDDMXJP,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccccc12,,,7.0,0.91846013
YUPVZEIZRAKIAK,CCN1CCN(c2cc(Nc3ncc(-c4ccccn4)s3)nc(C)n2)CC1,,7.0,7.0,0.96548235
ODMPEPVBRWMNRG,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(OC(F)F)cn3)c(F)cc2Cl)s1,,,7.0,0.9364357
DWKUBGZBMYNETI,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(OC(F)(F)F)cn3)c(F)cc2F)s1,,,7.0,0.97779477
NYQLGCKRRWCVRJ,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(OC4CC4)cn3)c(F)cc2Cl)s1,,,7.0,0.9778796
SKYSFVLMBOAZOD,CC(C)Oc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(F)cc2F)nc1,,,7.0,0.9585168
CPAQVXRGMUNHJH,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnc2sccn12,,,7.0,0.96023786
UEXZJNAXMKIHJD,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(N3CCS(=O)(=O)CC3)cc12,,,7.0,0.7902638
OVHCYQLQWIBDLV,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2ccc(Br)cc12,,,7.0,0.97433937
ODPMIHQQSQQIBB,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(OCC(F)(F)F)cn3)c(F)cc2F)s1,,,7.0,0.9650665
BPXZFPNFKFOQLP,Cc1ccc(-c2noc([C@H]3C[C@@H]3F)n2)cc1NC(=O)c1cnn2cc(Br)ccc12,,,7.0,0.9704005
NECAAKFLCOQNCQ,CCN1CCN(c2cc(Nc3ncc(-c4ccnc(C)c4)s3)nc(C)n2)CC1,,7.0,7.0,0.98750347
YZMDRNOSQQZVMU,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(OC(F)F)cn3)c(F)cc2F)s1,,,7.0,0.9591905
ZQXNBXQTDYOQCL,CCc1ccc(NC(=O)c2cc(NC(=O)c3cnc(N)s3)c(F)cc2F)nc1,,,7.0,0.9825922
PJAUVKZDIJXSRI,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(C(F)F)cn3)c(F)cc2F)s1,,,7.0,0.9546856
YBFHQNWKSBKLSI,Nc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c(F)cc2F)s1,,,7.0,0.9517934
FIPYYZDMRXMENH,C/C=C/c1ccn2ncc(C(=O)Nc3cc(-c4noc([C@H]5C[C@@H]5F)n4)ccc3C)c2c1,,,7.0,0.58143556
HYUGTGGDEAGXJP,CCC[C@H](C)Nc1ncc2c(-c3ccc(CN4CCCN(C)CC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,,,7.0,0.091214605
